0,0.9459459459459458,0.9459459459459458,0.2
1,0.9402634107131114,0.9232414195816842,0.2131414531414531
2,0.9337579064788984,0.8937685891077219,0.2262102654465327
3,0.9264011902361781,0.8569090066885936,0.2389243090874734
4,0.9182205552457504,0.8125650016407299,0.2509587404949523
5,0.9092974009376135,0.7612608527102958,0.2619669176317254
6,0.8997521295530679,0.7041146868167318,0.2716089705153941
7,0.8897199553515407,0.642684494807473,0.279582462966103
8,0.8793259083283793,0.5787439156720138,0.2856485104134894
9,0.8686665698040963,0.5140642718903466,0.289648443481093
10,0.8578019333171378,0.4502596202964901,0.2915095901795799
11,0.846756288360426,0.388710868900809,0.291241970535409
12,0.8355245120980939,0.3305505412395258,0.2889292134747853
13,0.8240799884079084,0.276675939541441,0.2847167252906383
14,0.8123816065533053,0.2277635561317953,0.2787989188952117
15,0.8003788257617355,0.1842721187669366,0.2714061270834244
16,0.7880149670657339,0.1464363252435244,0.2627912341986665
17,0.775229491211806,0.1142622429972028,0.2532161327028557
18,0.7619600846382331,0.0875364450789364,0.2429385638480937
19,0.7481450804891364,0.06585555874752266,0.2322003354611277
20,0.7337263197518105,0.0486747394470607,0.2212180166769195
21,0.7186522178143359,0.03536685653657176,0.2101769043476397
22,0.7028806576363473,0.02528152566199043,0.1992284785745764
23,0.6863813768538842,0.01779468532403049,0.1884909639183316
24,0.669137667675741,0.01234345927701316,0.178052198064787
25,0.651147368492852,0.008445393083819306,0.1679738649731898
26,0.6324232338894973,0.005704312727043344,0.1582962367522212
27,0.6129928107919641,0.003806560249745468,0.1490427872952265
28,0.592897939123145,0.00251149506818018,0.140224290509514
29,0.5721939614939018,0.001639476169895142,0.1318422302944476
30,0.5509486897840296,0.001059579553231085,0.1238915006912187
31,0.5292411494473312,0.0006783931368245965,0.1163624630760175
32,0.5071601093285295,0.0004305220840552795,0.109242466733411
33,0.4848024047518121,0.0002709610352180733,0.1025169465350698
34,0.4622710711309627,0.0001692127289326925,0.09617020120191544
35,0.4396733201226938,0.0001049007493376881,0.09018593793156843
36,0.4171184064144859,6.458569378972594e-05,0.08454765020333795
37,0.394715447336881,3.950827227303671e-05,0.07923887849895997
38,0.372571267247314,2.402177764699936e-05,0.07424338972659363
39,0.3507883426252199,1.45227629463777e-05,0.06954530044011352
40,0.3294629215430202,8.733184272717866e-06,0.06512916111466335
41,0.308683382960639,5.225389232411488e-06,0.06098001320302283
42,0.288528888137878,3.111875569837163e-06,0.05708342688858423
43,0.2690683598534918,1.845058788085753e-06,0.05342552488525171
44,0.2503598067933731,1.089436209453706e-06,0.04999299593307988
45,0.2324499921669688,6.407800356605673e-07,0.0467731005208732
46,0.2153744288814611,3.755232359523692e-07,0.04375367063520942
47,0.1991576696508445,2.193228994102987e-07,0.04092310485404266
48,0.1838138500120961,1.276859250806996e-07,0.03827035978216888
49,0.1693474356829968,7.411409467720563e-08,0.03578493860690827
50,0.155754122937744,4.289817357046497e-08,0.03345687739809577
51,0.1430218412858511,2.476472212292415e-08,0.03127672966348192
52,0.1311318110886391,1.426121451828429e-08,0.02923554958443375
53,0.1200596140995077,8.193609754261607e-09,0.02732487428847247
54,0.1097762415211033,4.697349985552039e-09,0.02553670545921711
55,0.1002490913490141,2.687501611320283e-09,0.02386349053734305
56,0.09144289394369143,1.534681881566261e-09,0.02229810372608677
57,0.0833205515012754,8.748106274666081e-10,0.02083382698026032
58,0.07584388308025194,4.978342986703899e-10,0.01946433112774906
59,0.06897427191226202,2.828633465450935e-10,0.0181836572463863
60,0.06267321581679809,1.604843996157723e-10,0.01698619839642008
61,0.05690278466816085,9.092719315545449e-11,0.01586668178909909
62,0.05162599110371072,5.145144731900257e-11,0.0148201514548617
63,0.04680708212521061,2.907903131966229e-11,0.0138419514599121
64,0.04241176005686945,1.641626192345735e-11,0.01292770970734435
65,0.03840734161440898,9.257889616187982e-12,0.01207332234818898
66,0.03476286373204406,5.21581940125842e-12,0.01127493881859279
67,0.03144914439870019,2.935847599056707e-12,0.01052894751160528
68,0.02843880616503592,1.651089998818336e-12,0.009831962085561084
69,0.02570626927586863,9.278088236486197e-13,0.009180808405658915
70,0.02322772061902971,5.209781000245883e-13,0.008572512110903142
71,0.02098106390728006,2.923310330237892e-13,0.008004286794968916
72,0.01894585575767807,1.639248426751979e-13,0.007473522786663474
73,0.01710323162506413,9.186449189264659e-14,0.006977776513385715
74,0.01543582489696889,5.145186028710571e-14,0.006514760429245746
75,0.01392768187357116,2.880191240681882e-14,0.006082333488218135
76,0.01256417484075044,1.611475454115076e-14,0.005678492141799332
77,0.01133191499575409,9.012027163040758e-15,0.005301361840061406
78,0.01021866660013857,5.037686013197002e-15,0.004949189014688759
79,0.009213263408598939,2.81489381910318e-15,0.004620333522506611
80,0.008305528149428563,1.572269387656613e-15,0.00431326152812029
81,0.007486195606705153,8.778834459195676e-16,0.004026538804548663
82,0.006746839669973086,4.900066210484974e-16,0.003758824431124012
83,0.006079804568546284,2.734209484316142e-16,0.003508864868418983
84,0.005478140389362534,1.525229888620931e-16,0.003275488390527242
85,0.004935542884837564,8.505911602643198e-17,0.003057599855649718
86,0.004446297506173586,4.742379046810827e-17,0.002854175796607034
87,0.00400522754436665,2.643435960343937e-17,0.00266425981359773
88,0.003607646222520076,1.473144232528152e-17,0.0024869582522399
89,0.003249312556255793,8.207899998390632e-18,0.002321436150661649
90,0.002926390781687371,4.572304022779634e-18,0.002166913440135541
91,0.002635413140614716,2.546595422386406e-18,0.002022661384477584
92,0.002373245808683928,1.41811616300449e-18,0.001887999244147096
93,0.002137057752873209,7.895788449710869e-19,0.001762291151685833
94,0.001924292308706323,4.39557373992666e-19,0.001644943185819693
95,0.001732641274155397,2.446674704748809e-19,0.001535400632211647
96,0.001560021325545713,1.361699995265141e-19,0.001433145419498215
97,0.001404552570333859,7.577655677657835e-20,0.001337693719862524
98,0.001264539061935789,4.216382165302462e-20,0.001248593703993677
99,0.00113845111247235,2.345848440486164e-20,0.001165423440854304
100,0.001024909250098082,1.305021944704031e-20,0.001087788933225446
